timestamp,open,high,low,close,volume
2021-12-14 03:15:00+00:00,149.974,150.005,149.964,149.982,566.95
2021-12-14 03:30:00+00:00,149.981,150.002,149.762,149.87,1636.94
2021-12-14 03:45:00+00:00,149.87,149.873,149.82,149.856,1017.44
2021-12-14 04:00:00+00:00,149.855,149.862,149.809,149.843,685.73
2021-12-14 04:15:00+00:00,149.842,149.912,149.841,149.898,676.72
2021-12-14 04:30:00+00:00,149.897,149.96,149.89,149.951,641.18
2021-12-14 04:45:00+00:00,149.95,149.954,149.894,149.937,546.04
2021-12-14 05:00:00+00:00,149.937,149.958,149.92,149.941,660.46
2021-12-14 05:15:00+00:00,149.938,149.953,149.886,149.928,594.32
2021-12-14 05:30:00+00:00,149.927,149.987,149.92,149.955,822.39
2021-12-14 05:45:00+00:00,149.955,150.014,149.937,149.996,790.0
2021-12-14 06:00:00+00:00,149.995,150.028,149.955,150.026,880.09
2021-12-14 06:15:00+00:00,150.027,150.084,150.02,150.072,669.67
2021-12-14 06:30:00+00:00,150.075,150.118,150.075,150.111,638.03
2021-12-14 06:45:00+00:00,150.111,150.17,150.1,150.152,1894.79
2021-12-14 07:00:00+00:00,150.147,150.179,150.04,150.118,1894.15
2021-12-14 07:15:00+00:00,150.118,150.149,150.065,150.108,1068.87
2021-12-14 07:30:00+00:00,150.108,150.176,150.08,150.166,1099.08
2021-12-14 07:45:00+00:00,150.166,150.207,150.09,150.108,1609.75
2021-12-14 08:00:00+00:00,150.108,150.17,150.096,150.096,2461.96
2021-12-14 08:15:00+00:00,150.094,150.172,150.042,150.172,1624.24
2021-12-14 08:30:00+00:00,150.172,150.231,150.12,150.152,1715.85
2021-12-14 08:45:00+00:00,150.151,150.244,150.096,150.21,1771.48
2021-12-14 09:00:00+00:00,150.211,150.266,150.145,150.219,2084.11
2021-12-14 09:15:00+00:00,150.219,150.361,150.212,150.276,2739.76
2021-12-14 09:30:00+00:00,150.279,150.311,150.178,150.243,2240.34
2021-12-14 09:45:00+00:00,150.244,150.25,150.089,150.203,2320.79
2021-12-14 10:00:00+00:00,150.203,150.286,150.158,150.25,2414.67
2021-12-14 10:15:00+00:00,150.249,150.301,150.171,150.286,1905.78
2021-12-14 10:30:00+00:00,150.286,150.389,150.279,150.317,1501.69
2021-12-14 10:45:00+00:00,150.317,150.349,150.254,150.318,2353.41
2021-12-14 11:00:00+00:00,150.318,150.409,150.304,150.406,1980.3
2021-12-14 11:15:00+00:00,150.407,150.429,150.301,150.348,2069.76
2021-12-14 11:30:00+00:00,150.348,150.447,150.329,150.369,1783.66
2021-12-14 11:45:00+00:00,150.368,150.48,150.363,150.443,2918.71
2021-12-14 12:00:00+00:00,150.444,150.465,150.384,150.446,2027.28
2021-12-14 12:15:00+00:00,150.446,150.49,150.418,150.449,1631.01
2021-12-14 12:30:00+00:00,150.449,150.506,150.415,150.464,1297.06
2021-12-14 12:45:00+00:00,150.467,150.528,150.448,150.458,1559.39
2021-12-14 13:00:00+00:00,150.461,150.517,150.439,150.484,2081.44
2021-12-14 13:15:00+00:00,150.484,150.524,150.365,150.379,1779.55
2021-12-14 13:30:00+00:00,150.382,150.443,150.27,150.274,3480.03
2021-12-14 13:45:00+00:00,150.273,150.293,150.171,150.261,3236.65
2021-12-14 14:00:00+00:00,150.26,150.399,150.238,150.367,3024.32
2021-12-14 14:15:00+00:00,150.369,150.413,150.317,150.358,2313.92
2021-12-14 14:30:00+00:00,150.357,150.577,150.326,150.523,3083.34
2021-12-14 14:45:00+00:00,150.527,150.55,150.443,150.46,2792.43
2021-12-14 15:00:00+00:00,150.461,150.505,150.416,150.428,2731.98
2021-12-14 15:15:00+00:00,150.426,150.488,150.403,150.462,3016.75
2021-12-14 15:30:00+00:00,150.46,150.516,150.378,150.443,2096.72
2021-12-14 15:45:00+00:00,150.444,150.529,150.397,150.474,2937.27
2021-12-14 16:00:00+00:00,150.479,150.508,150.36,150.445,2624.66
2021-12-14 16:15:00+00:00,150.446,150.549,150.414,150.542,2558.1
2021-12-14 16:30:00+00:00,150.544,150.562,150.41,150.414,1444.38
2021-12-14 16:45:00+00:00,150.414,150.415,150.267,150.271,1771.38
2021-12-14 17:00:00+00:00,150.271,150.334,150.263,150.309,1495.84
2021-12-14 17:15:00+00:00,150.309,150.384,150.268,150.379,1117.22
2021-12-14 17:30:00+00:00,150.378,150.378,150.267,150.287,950.14
2021-12-14 17:45:00+00:00,150.286,150.371,150.279,150.346,892.63
2021-12-14 18:00:00+00:00,150.345,150.433,150.344,150.389,745.85
2021-12-14 18:15:00+00:00,150.388,150.43,150.379,150.419,615.22
2021-12-14 18:30:00+00:00,150.418,150.418,150.338,150.342,618.94
2021-12-14 18:45:00+00:00,150.343,150.427,150.337,150.417,817.17
2021-12-14 19:00:00+00:00,150.418,150.432,150.351,150.398,1385.17
2021-12-14 19:15:00+00:00,150.398,150.423,150.364,150.389,970.0
2021-12-14 19:30:00+00:00,150.389,150.419,150.379,150.404,876.98
2021-12-14 19:45:00+00:00,150.402,150.423,150.347,150.374,963.85
2021-12-14 20:00:00+00:00,150.372,150.443,150.352,150.416,869.47
2021-12-14 20:15:00+00:00,150.417,150.422,150.369,150.409,730.21
2021-12-14 20:30:00+00:00,150.409,150.43,150.363,150.365,618.64
2021-12-14 20:45:00+00:00,150.365,150.417,150.356,150.381,987.86
2021-12-14 21:00:00+00:00,150.381,150.444,150.361,150.428,258.18
2021-12-14 21:15:00+00:00,150.428,150.478,150.426,150.473,579.39
2021-12-14 21:30:00+00:00,150.471,150.475,150.428,150.444,434.63
2021-12-14 21:45:00+00:00,150.446,150.478,150.416,150.416,641.64
2021-12-14 22:00:00+00:00,150.336,150.413,150.336,150.357,209.11
2021-12-14 22:15:00+00:00,150.355,150.429,150.334,150.41,684.64
2021-12-14 22:30:00+00:00,150.41,150.435,150.403,150.424,256.36
2021-12-14 22:45:00+00:00,150.424,150.473,150.422,150.444,594.75
2021-12-14 23:00:00+00:00,150.449,150.463,150.441,150.455,644.76
2021-12-14 23:15:00+00:00,150.456,150.482,150.433,150.433,563.11
2021-12-14 23:30:00+00:00,150.438,150.458,150.42,150.45,571.66
2021-12-14 23:45:00+00:00,150.449,150.484,150.44,150.466,469.18
2021-12-15 00:00:00+00:00,150.465,150.567,150.465,150.552,1511.79
2021-12-15 00:15:00+00:00,150.553,150.571,150.521,150.555,787.46
2021-12-15 00:30:00+00:00,150.554,150.594,150.54,150.559,847.86
2021-12-15 00:45:00+00:00,150.557,150.582,150.505,150.542,1891.38
2021-12-15 01:00:00+00:00,150.541,150.543,150.462,150.469,1137.39
2021-12-15 01:15:00+00:00,150.468,150.494,150.424,150.476,1140.07
2021-12-15 01:30:00+00:00,150.478,150.515,150.45,150.497,1222.43
2021-12-15 01:45:00+00:00,150.497,150.518,150.459,150.487,1046.46
2021-12-15 02:00:00+00:00,150.486,150.511,150.419,150.469,964.88
2021-12-15 02:15:00+00:00,150.471,150.484,150.453,150.459,689.86
2021-12-15 02:30:00+00:00,150.46,150.475,150.432,150.44,889.53
2021-12-15 02:45:00+00:00,150.44,150.485,150.44,150.482,545.06
2021-12-15 03:00:00+00:00,150.481,150.481,150.444,150.469,661.44
2021-12-15 03:15:00+00:00,150.464,150.464,150.415,150.432,591.88
2021-12-15 03:30:00+00:00,150.433,150.448,150.424,150.446,565.62
2021-12-15 03:45:00+00:00,150.446,150.528,150.444,150.528,551.28
2021-12-15 04:00:00+00:00,150.528,150.549,150.511,150.531,675.17
2021-12-15 04:15:00+00:00,150.531,150.566,150.525,150.556,372.34
2021-12-15 04:30:00+00:00,150.556,150.577,150.543,150.561,517.54
2021-12-15 04:45:00+00:00,150.561,150.612,150.545,150.607,380.18
2021-12-15 05:00:00+00:00,150.605,150.605,150.55,150.55,644.09
2021-12-15 05:15:00+00:00,150.55,150.597,150.549,150.592,447.77
2021-12-15 05:30:00+00:00,150.592,150.606,150.578,150.582,519.08
2021-12-15 05:45:00+00:00,150.583,150.617,150.565,150.6,593.3
2021-12-15 06:00:00+00:00,150.598,150.644,150.59,150.594,786.48
2021-12-15 06:15:00+00:00,150.595,150.613,150.526,150.542,589.67
2021-12-15 06:30:00+00:00,150.542,150.577,150.508,150.564,825.26
2021-12-15 06:45:00+00:00,150.564,150.571,150.477,150.523,1199.64
2021-12-15 07:00:00+00:00,150.52,150.747,150.495,150.549,2418.1
2021-12-15 07:15:00+00:00,150.55,150.584,150.513,150.546,1464.56
2021-12-15 07:30:00+00:00,150.546,150.662,150.539,150.629,1211.68
2021-12-15 07:45:00+00:00,150.63,150.74,150.604,150.692,2004.03
2021-12-15 08:00:00+00:00,150.692,150.887,150.64,150.877,2413.71
2021-12-15 08:15:00+00:00,150.873,150.92,150.742,150.785,2575.23
2021-12-15 08:30:00+00:00,150.785,150.889,150.785,150.875,1934.32
2021-12-15 08:45:00+00:00,150.872,151.009,150.87,150.909,2302.86
2021-12-15 09:00:00+00:00,150.91,150.98,150.854,150.905,1860.83
2021-12-15 09:15:00+00:00,150.903,150.948,150.801,150.862,1615.19
2021-12-15 09:30:00+00:00,150.859,150.915,150.805,150.834,1720.4
2021-12-15 09:45:00+00:00,150.835,150.862,150.772,150.817,1901.44
2021-12-15 10:00:00+00:00,150.818,150.874,150.75,150.865,1512.12
2021-12-15 10:15:00+00:00,150.865,150.926,150.804,150.861,1534.53
2021-12-15 10:30:00+00:00,150.863,150.902,150.815,150.846,1200.71
2021-12-15 10:45:00+00:00,150.845,150.942,150.819,150.942,1078.99
2021-12-15 11:00:00+00:00,150.942,150.963,150.92,150.956,972.88
2021-12-15 11:15:00+00:00,150.957,150.97,150.817,150.822,1154.98
2021-12-15 11:30:00+00:00,150.822,150.845,150.779,150.802,922.82
2021-12-15 11:45:00+00:00,150.796,150.948,150.775,150.911,1569.55
2021-12-15 12:00:00+00:00,150.907,150.908,150.831,150.879,1844.42
2021-12-15 12:15:00+00:00,150.878,150.922,150.848,150.888,1518.11
2021-12-15 12:30:00+00:00,150.886,150.917,150.841,150.911,1598.22
2021-12-15 12:45:00+00:00,150.909,150.979,150.906,150.973,1665.66
2021-12-15 13:00:00+00:00,150.972,150.985,150.862,150.913,1856.46
2021-12-15 13:15:00+00:00,150.913,150.921,150.825,150.836,1661.27
2021-12-15 13:30:00+00:00,150.838,150.951,150.793,150.889,3486.47
2021-12-15 13:45:00+00:00,150.89,150.956,150.879,150.902,2973.34
2021-12-15 14:00:00+00:00,150.899,150.924,150.828,150.915,2443.87
2021-12-15 14:15:00+00:00,150.915,150.96,150.866,150.888,2060.16
2021-12-15 14:30:00+00:00,150.888,150.893,150.624,150.655,3613.36
2021-12-15 14:45:00+00:00,150.655,150.655,150.378,150.39,3464.9
2021-12-15 15:00:00+00:00,150.391,150.472,150.349,150.435,2751.79
2021-12-15 15:15:00+00:00,150.434,150.533,150.419,150.479,2542.1
2021-12-15 15:30:00+00:00,150.483,150.547,150.388,150.467,2760.27
2021-12-15 15:45:00+00:00,150.467,150.513,150.379,150.438,2543.11
2021-12-15 16:00:00+00:00,150.436,150.492,150.396,150.463,2516.99
2021-12-15 16:15:00+00:00,150.462,150.504,150.418,150.453,2118.48
2021-12-15 16:30:00+00:00,150.448,150.466,150.312,150.314,1745.84
2021-12-15 16:45:00+00:00,150.318,150.384,150.273,150.38,1290.41
2021-12-15 17:00:00+00:00,150.379,150.425,150.354,150.4,1688.44
2021-12-15 17:15:00+00:00,150.401,150.456,150.343,150.454,1374.53
2021-12-15 17:30:00+00:00,150.453,150.537,150.435,150.5,1680.45
2021-12-15 17:45:00+00:00,150.5,150.562,150.487,150.488,1635.8
2021-12-15 18:00:00+00:00,150.487,150.595,150.487,150.575,2008.9
2021-12-15 18:15:00+00:00,150.575,150.583,150.544,150.557,1185.53
2021-12-15 18:30:00+00:00,150.559,150.56,150.513,150.535,998.78
2021-12-15 18:45:00+00:00,150.535,150.585,150.474,150.523,1935.69
2021-12-15 19:00:00+00:00,150.534,150.776,150.443,150.76,9414.09
2021-12-15 19:15:00+00:00,150.76,150.779,150.588,150.647,5929.55
2021-12-15 19:30:00+00:00,150.648,150.857,150.643,150.779,6887.8
2021-12-15 19:45:00+00:00,150.78,151.015,150.765,150.941,6692.68
2021-12-15 20:00:00+00:00,150.942,151.21,150.928,151.206,5216.6
2021-12-15 20:15:00+00:00,151.203,151.296,151.159,151.211,4069.8
2021-12-15 20:30:00+00:00,151.213,151.282,151.159,151.174,3360.56
2021-12-15 20:45:00+00:00,151.173,151.252,151.099,151.228,2612.11
2021-12-15 21:00:00+00:00,151.232,151.307,151.211,151.256,687.31
2021-12-15 21:15:00+00:00,151.255,151.264,151.208,151.227,1422.15
2021-12-15 21:30:00+00:00,151.226,151.234,151.2,151.229,2086.18
2021-12-15 21:45:00+00:00,151.231,151.254,151.196,151.197,2292.29
2021-12-15 22:00:00+00:00,151.089,151.154,151.062,151.153,102.1
2021-12-15 22:15:00+00:00,151.153,151.197,151.134,151.148,339.03
2021-12-15 22:30:00+00:00,151.149,151.263,151.101,151.262,773.75
2021-12-15 22:45:00+00:00,151.262,151.273,151.17,151.204,818.87
2021-12-15 23:00:00+00:00,151.207,151.408,151.188,151.383,2138.69
2021-12-15 23:15:00+00:00,151.383,151.447,151.368,151.424,621.42
2021-12-15 23:30:00+00:00,151.434,151.474,151.401,151.424,1140.9
2021-12-15 23:45:00+00:00,151.424,151.46,151.37,151.37,1338.12
2021-12-16 00:00:00+00:00,151.365,151.439,151.297,151.321,2054.27
2021-12-16 00:15:00+00:00,151.322,151.346,151.24,151.242,1276.56
2021-12-16 00:30:00+00:00,151.255,151.443,151.255,151.412,2044.78
2021-12-16 00:45:00+00:00,151.411,151.445,151.322,151.331,1779.84
2021-12-16 01:00:00+00:00,151.331,151.332,151.225,151.306,2560.36
2021-12-16 01:15:00+00:00,151.307,151.372,151.271,151.277,2539.33
2021-12-16 01:30:00+00:00,151.277,151.336,151.273,151.308,1435.44
2021-12-16 01:45:00+00:00,151.307,151.309,151.11,151.217,2175.32
2021-12-16 02:00:00+00:00,151.216,151.26,151.153,151.198,1610.92
2021-12-16 02:15:00+00:00,151.199,151.254,151.147,151.242,1506.25
2021-12-16 02:30:00+00:00,151.241,151.241,151.16,151.176,1025.53
2021-12-16 02:45:00+00:00,151.176,151.224,151.168,151.219,753.03
2021-12-16 03:00:00+00:00,151.218,151.246,151.206,151.206,1068.25
2021-12-16 03:15:00+00:00,151.205,151.244,151.194,151.244,683.73
2021-12-16 03:30:00+00:00,151.245,151.262,151.199,151.217,938.01
2021-12-16 03:45:00+00:00,151.216,151.263,151.206,151.245,967.7
2021-12-16 04:00:00+00:00,151.246,151.28,151.24,151.262,704.85
2021-12-16 04:15:00+00:00,151.263,151.288,151.246,151.282,858.32
2021-12-16 04:30:00+00:00,151.283,151.285,151.12,151.121,1019.0
2021-12-16 04:45:00+00:00,151.125,151.149,151.11,151.13,1295.89
2021-12-16 05:00:00+00:00,151.132,151.142,151.107,151.122,1087.02
2021-12-16 05:15:00+00:00,151.123,151.156,151.109,151.152,677.96
2021-12-16 05:30:00+00:00,151.153,151.181,151.13,151.136,745.83
2021-12-16 05:45:00+00:00,151.138,151.187,151.136,151.173,892.11
2021-12-16 06:00:00+00:00,151.172,151.247,151.154,151.239,1036.9
2021-12-16 06:15:00+00:00,151.239,151.312,151.224,151.273,1718.46
2021-12-16 06:30:00+00:00,151.273,151.278,151.223,151.255,1278.57
2021-12-16 06:45:00+00:00,151.256,151.291,151.253,151.28,1010.51
2021-12-16 07:00:00+00:00,151.285,151.418,151.264,151.401,1907.26
2021-12-16 07:15:00+00:00,151.405,151.436,151.33,151.375,2493.79
2021-12-16 07:30:00+00:00,151.375,151.393,151.304,151.374,1945.71
2021-12-16 07:45:00+00:00,151.374,151.385,151.296,151.366,1767.98
2021-12-16 08:00:00+00:00,151.366,151.587,151.364,151.583,2653.05
2021-12-16 08:15:00+00:00,151.584,151.741,151.579,151.702,2655.84
2021-12-16 08:30:00+00:00,151.702,151.797,151.658,151.701,2743.39
2021-12-16 08:45:00+00:00,151.702,151.81,151.682,151.721,2239.67
2021-12-16 09:00:00+00:00,151.722,151.765,151.629,151.668,1920.58
2021-12-16 09:15:00+00:00,151.667,151.753,151.663,151.675,2150.84
2021-12-16 09:30:00+00:00,151.674,151.756,151.622,151.729,2303.96
2021-12-16 09:45:00+00:00,151.729,151.798,151.707,151.714,1483.33
2021-12-16 10:00:00+00:00,151.712,151.772,151.656,151.756,1797.53
2021-12-16 10:15:00+00:00,151.755,151.755,151.603,151.618,1902.1
2021-12-16 10:30:00+00:00,151.617,151.65,151.574,151.637,1368.91
2021-12-16 10:45:00+00:00,151.636,151.65,151.601,151.645,1717.14
2021-12-16 11:00:00+00:00,151.638,151.655,151.504,151.516,1534.78
2021-12-16 11:15:00+00:00,151.515,151.516,151.339,151.479,1409.08
2021-12-16 11:30:00+00:00,151.478,151.568,151.454,151.519,1507.62
2021-12-16 11:45:00+00:00,151.515,151.621,151.505,151.572,2194.86
2021-12-16 12:00:00+00:00,151.573,152.618,151.573,152.574,7494.98
2021-12-16 12:15:00+00:00,152.575,152.623,152.428,152.469,3334.76
2021-12-16 12:30:00+00:00,152.468,152.54,152.344,152.437,3120.93
2021-12-16 12:45:00+00:00,152.437,152.582,152.332,152.416,6079.1
2021-12-16 13:00:00+00:00,152.414,152.531,152.368,152.487,3783.79
2021-12-16 13:15:00+00:00,152.488,152.631,152.464,152.534,2920.59
2021-12-16 13:30:00+00:00,152.534,152.57,152.369,152.487,3443.22
2021-12-16 13:45:00+00:00,152.484,152.531,152.352,152.426,3369.31
2021-12-16 14:00:00+00:00,152.427,152.437,151.864,151.996,4080.64
2021-12-16 14:15:00+00:00,151.997,152.085,151.948,152.022,3282.11
2021-12-16 14:30:00+00:00,152.022,152.069,151.687,151.734,5580.78
2021-12-16 14:45:00+00:00,151.734,151.782,151.479,151.505,4696.9
2021-12-16 15:00:00+00:00,151.504,151.567,151.369,151.428,4506.25
2021-12-16 15:15:00+00:00,151.429,151.601,151.407,151.535,3293.54
2021-12-16 15:30:00+00:00,151.535,151.577,151.425,151.456,3090.92
2021-12-16 15:45:00+00:00,151.457,151.658,151.433,151.63,3711.78
2021-12-16 16:00:00+00:00,151.63,151.653,151.257,151.273,2954.73
2021-12-16 16:15:00+00:00,151.273,151.454,151.273,151.383,2134.16
2021-12-16 16:30:00+00:00,151.383,151.545,151.367,151.514,1934.82
2021-12-16 16:45:00+00:00,151.514,151.522,151.41,151.441,2314.39
2021-12-16 17:00:00+00:00,151.443,151.483,151.298,151.303,2034.84
2021-12-16 17:15:00+00:00,151.302,151.305,151.219,151.301,1862.7
2021-12-16 17:30:00+00:00,151.3,151.349,151.281,151.311,1558.63
2021-12-16 17:45:00+00:00,151.311,151.37,151.291,151.343,1585.48
2021-12-16 18:00:00+00:00,151.345,151.349,151.255,151.318,1167.24
2021-12-16 18:15:00+00:00,151.318,151.363,151.299,151.31,1019.14
2021-12-16 18:30:00+00:00,151.311,151.339,151.287,151.334,970.73
2021-12-16 18:45:00+00:00,151.334,151.398,151.291,151.298,1022.99
2021-12-16 19:00:00+00:00,151.299,151.319,151.274,151.283,989.78
2021-12-16 19:15:00+00:00,151.283,151.302,151.218,151.248,1456.25
2021-12-16 19:30:00+00:00,151.248,151.309,151.233,151.25,1153.43
2021-12-16 19:45:00+00:00,151.249,151.253,151.132,151.191,2002.66
2021-12-16 20:00:00+00:00,151.191,151.215,151.089,151.155,1641.85
2021-12-16 20:15:00+00:00,151.153,151.306,151.145,151.293,1720.4
2021-12-16 20:30:00+00:00,151.293,151.368,151.252,151.343,1502.39
2021-12-16 20:45:00+00:00,151.343,151.443,151.343,151.416,1884.88
2021-12-16 21:00:00+00:00,151.418,151.473,151.388,151.443,343.36
2021-12-16 21:15:00+00:00,151.444,151.53,151.44,151.472,915.07
2021-12-16 21:30:00+00:00,151.473,151.52,151.461,151.505,859.97
2021-12-16 21:45:00+00:00,151.505,151.513,151.406,151.406,1062.59
2021-12-16 22:00:00+00:00,151.391,151.47,151.37,151.47,87.28
2021-12-16 22:15:00+00:00,151.472,151.497,151.38,151.424,361.21
2021-12-16 22:30:00+00:00,151.426,151.496,151.426,151.444,1803.42
2021-12-16 22:45:00+00:00,151.445,151.537,151.438,151.486,843.76
2021-12-16 23:00:00+00:00,151.485,151.515,151.442,151.497,982.88
2021-12-16 23:15:00+00:00,151.497,151.503,151.426,151.448,567.97
2021-12-16 23:30:00+00:00,151.446,151.46,151.398,151.449,906.5
2021-12-16 23:45:00+00:00,151.449,151.459,151.422,151.427,619.37
2021-12-17 00:00:00+00:00,151.43,151.542,151.428,151.535,1361.13
2021-12-17 00:15:00+00:00,151.535,151.565,151.509,151.563,781.3
2021-12-17 00:30:00+00:00,151.562,151.644,151.562,151.639,1035.16
2021-12-17 00:45:00+00:00,151.639,151.71,151.639,151.663,1866.58
2021-12-17 01:00:00+00:00,151.662,151.71,151.565,151.581,1546.31
2021-12-17 01:15:00+00:00,151.582,151.602,151.474,151.504,1250.81
2021-12-17 01:30:00+00:00,151.502,151.521,151.352,151.396,1410.5
2021-12-17 01:45:00+00:00,151.396,151.504,151.377,151.472,1329.66
2021-12-17 02:00:00+00:00,151.471,151.551,151.461,151.549,1005.93
2021-12-17 02:15:00+00:00,151.55,151.575,151.459,151.462,965.61
2021-12-17 02:30:00+00:00,151.463,151.496,151.397,151.491,1039.91
2021-12-17 02:45:00+00:00,151.491,151.498,151.381,151.405,1356.57
2021-12-17 03:00:00+00:00,151.404,151.443,151.299,151.338,1402.16
2021-12-17 03:15:00+00:00,151.337,151.443,151.305,151.433,1037.31
2021-12-17 03:30:00+00:00,151.438,151.45,151.276,151.35,1685.8
2021-12-17 03:45:00+00:00,151.349,151.376,151.145,151.224,1956.23
2021-12-17 04:00:00+00:00,151.223,151.269,151.107,151.168,2443.32
2021-12-17 04:15:00+00:00,151.169,151.27,151.169,151.258,1261.28
2021-12-17 04:30:00+00:00,151.258,151.335,151.199,151.322,1326.98
2021-12-17 04:45:00+00:00,151.323,151.379,151.294,151.378,968.7
2021-12-17 05:00:00+00:00,151.378,151.398,151.252,151.271,1156.09
2021-12-17 05:15:00+00:00,151.272,151.337,151.272,151.314,1237.97
2021-12-17 05:30:00+00:00,151.317,151.455,151.316,151.443,1539.05
2021-12-17 05:45:00+00:00,151.444,151.474,151.382,151.463,1582.37
2021-12-17 06:00:00+00:00,151.462,151.508,151.375,151.378,1880.47
2021-12-17 06:15:00+00:00,151.378,151.404,151.249,151.265,1074.01
2021-12-17 06:30:00+00:00,151.266,151.352,151.263,151.317,943.1
2021-12-17 06:45:00+00:00,151.316,151.364,151.253,151.309,1886.05
2021-12-17 07:00:00+00:00,151.315,151.327,151.21,151.234,2435.62
2021-12-17 07:15:00+00:00,151.234,151.303,151.2,151.273,2302.14
2021-12-17 07:30:00+00:00,151.273,151.274,151.189,151.242,2126.68
2021-12-17 07:45:00+00:00,151.241,151.295,151.227,151.274,2138.47
2021-12-17 08:00:00+00:00,151.273,151.41,151.215,151.373,3134.7
2021-12-17 08:15:00+00:00,151.373,151.413,151.268,151.383,3773.45
2021-12-17 08:30:00+00:00,151.383,151.388,151.254,151.278,3121.27
2021-12-17 08:45:00+00:00,151.281,151.351,151.237,151.296,2083.43
2021-12-17 09:00:00+00:00,151.297,151.37,151.263,151.276,1966.26
2021-12-17 09:15:00+00:00,151.275,151.389,151.266,151.344,1876.41
2021-12-17 09:30:00+00:00,151.343,151.445,151.32,151.408,1820.96
2021-12-17 09:45:00+00:00,151.407,151.434,151.253,151.265,2222.96
2021-12-17 10:00:00+00:00,151.262,151.274,151.064,151.09,2178.39
2021-12-17 10:15:00+00:00,151.09,151.182,150.968,150.979,1823.27
2021-12-17 10:30:00+00:00,150.977,151.022,150.824,150.828,1943.93
2021-12-17 10:45:00+00:00,150.828,150.887,150.796,150.841,1912.28
2021-12-17 11:00:00+00:00,150.839,150.865,150.761,150.777,1515.34
2021-12-17 11:15:00+00:00,150.778,150.839,150.746,150.833,1155.2
2021-12-17 11:30:00+00:00,150.832,150.907,150.785,150.833,1700.71
2021-12-17 11:45:00+00:00,150.833,150.838,150.712,150.777,1468.12
2021-12-17 12:00:00+00:00,150.778,150.797,150.73,150.747,1689.67
2021-12-17 12:15:00+00:00,150.749,150.785,150.61,150.632,1760.25
2021-12-17 12:30:00+00:00,150.63,150.645,150.528,150.54,2356.71
2021-12-17 12:45:00+00:00,150.541,150.568,150.424,150.557,3007.15
2021-12-17 13:00:00+00:00,150.557,150.565,150.44,150.548,3134.1
2021-12-17 13:15:00+00:00,150.548,150.693,150.544,150.619,2338.81
2021-12-17 13:30:00+00:00,150.616,150.778,150.57,150.778,2207.17
2021-12-17 13:45:00+00:00,150.778,150.817,150.601,150.619,2297.19
2021-12-17 14:00:00+00:00,150.619,150.74,150.555,150.7,2536.64
2021-12-17 14:15:00+00:00,150.699,150.736,150.587,150.632,2666.79
2021-12-17 14:30:00+00:00,150.632,150.687,150.458,150.462,4348.33
2021-12-17 14:45:00+00:00,150.466,150.598,150.429,150.567,4091.05
2021-12-17 15:00:00+00:00,150.566,150.614,150.483,150.511,3309.61
2021-12-17 15:15:00+00:00,150.51,150.554,150.424,150.522,2972.97
2021-12-17 15:30:00+00:00,150.519,150.698,150.487,150.602,2932.78
2021-12-17 15:45:00+00:00,150.602,150.852,150.601,150.709,3971.75
2021-12-17 16:00:00+00:00,150.708,150.733,150.577,150.715,3340.61
2021-12-17 16:15:00+00:00,150.715,150.785,150.684,150.75,2191.92
2021-12-17 16:30:00+00:00,150.75,150.781,150.61,150.628,2913.66
2021-12-17 16:45:00+00:00,150.628,150.692,150.599,150.675,2610.16
2021-12-17 17:00:00+00:00,150.676,150.715,150.591,150.715,3216.35
2021-12-17 17:15:00+00:00,150.713,150.757,150.627,150.661,1994.53
2021-12-17 17:30:00+00:00,150.662,150.715,150.632,150.636,1747.15
2021-12-17 17:45:00+00:00,150.638,150.7,150.58,150.7,2023.21
2021-12-17 18:00:00+00:00,150.7,150.727,150.613,150.614,1243.19
2021-12-17 18:15:00+00:00,150.615,150.713,150.615,150.695,1197.16
2021-12-17 18:30:00+00:00,150.694,150.754,150.691,150.714,2287.7
2021-12-17 18:45:00+00:00,150.712,150.779,150.683,150.699,1734.8
2021-12-17 19:00:00+00:00,150.7,150.718,150.639,150.652,1408.47
2021-12-17 19:15:00+00:00,150.653,150.763,150.649,150.705,1482.29
2021-12-17 19:30:00+00:00,150.706,150.745,150.694,150.745,1208.76
2021-12-17 19:45:00+00:00,150.745,150.761,150.64,150.651,1473.51
2021-12-17 20:00:00+00:00,150.652,150.685,150.619,150.63,952.23
2021-12-17 20:15:00+00:00,150.631,150.647,150.6,150.608,999.75
2021-12-17 20:30:00+00:00,150.61,150.657,150.577,150.62,1345.91
2021-12-17 20:45:00+00:00,150.616,150.629,150.53,150.53,1502.71
2021-12-17 21:00:00+00:00,150.531,150.579,150.498,150.519,408.69
2021-12-17 21:15:00+00:00,150.522,150.595,150.505,150.508,745.4
2021-12-17 21:30:00+00:00,150.508,150.54,150.466,150.467,590.24
2021-12-17 21:45:00+00:00,150.466,150.521,150.437,150.474,834.87
2021-12-19 22:00:00+00:00,150.449,150.47,150.372,150.412,163.99
2021-12-19 22:15:00+00:00,150.412,150.522,150.412,150.453,304.5
2021-12-19 22:30:00+00:00,150.452,150.534,150.415,150.466,942.97
2021-12-19 22:45:00+00:00,150.466,150.548,150.41,150.448,1223.5
2021-12-19 23:00:00+00:00,150.455,150.496,150.313,150.313,2928.5
2021-12-19 23:15:00+00:00,150.312,150.324,150.217,150.324,1110.3
2021-12-19 23:30:00+00:00,150.322,150.324,150.272,150.289,870.11
